transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_8fef8b70,CUST_20342,5776012874432939,2024-10-11 17:13:44.932377+00:00,Restaurant,fast_food,Taco Bell,2594.89,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,f3739f7eb9ad8fe1d4bdc02a47c30ab5,246.41.89.28,1,False,17,False,"{'num_transactions': 777, 'total_amount': 19794522.179570522, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5808946.223604691}",False
TX_e8990b28,CUST_96891,378712632162602,2024-10-18 15:35:28.327648+00:00,Education,online,Skillshare,73386.53,RUB,Russia,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,efcdff057a499d78914350d631b15287,255.69.98.157,1,False,15,False,"{'num_transactions': 288, 'total_amount': 17452108.419385646, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 1874770.3432909038}",True
TX_0a4b7303,CUST_61971,371191101846101,2024-10-03 09:21:43.437946+00:00,Retail,physical,Walmart,76.08,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,f5d6593f4ad3881d7c5f78a996aff0dc,67.201.190.9,1,False,9,False,"{'num_transactions': 1553, 'total_amount': 52267643.766089834, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4299425.990427103}",True
TX_99a8bb68,CUST_67542,378801245982546,2024-10-19 07:18:59.985236+00:00,Education,online,MasterClass,53345.08,JPY,Japan,Unknown City,medium,Premium Debit,False,Safari,web,d0db50f8654e090aff758590c089b771,22.234.128.233,0,False,7,True,"{'num_transactions': 472, 'total_amount': 37952889.34911121, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4588432.149952471}",False
TX_4cb39749,CUST_66987,5260667299784710,2024-10-01 16:42:33.442969+00:00,Education,online,Skillshare,9226.39,MXN,Mexico,Unknown City,medium,Premium Debit,False,Chrome,web,628149ab67cb26ee591dca4489bc346f,82.119.191.161,1,False,16,False,"{'num_transactions': 208, 'total_amount': 4860980.892908842, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 893581.7685283461}",False
TX_338ddb94,CUST_17195,371010847659281,2024-10-12 13:50:27.043384+00:00,Healthcare,pharmacy,CVS Pharmacy,829.06,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,83f6d09bebcd0da8e75d91ef12fb887d,158.57.202.147,0,False,13,True,"{'num_transactions': 232, 'total_amount': 9010402.35738863, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 950644.3326459344}",False
TX_2bf7836e,CUST_51830,6037230658138877,2024-10-09 06:52:21.923768+00:00,Travel,airlines,JetBlue,45722.46,JPY,Japan,Unknown City,medium,Basic Credit,False,Chrome,web,dedd9c8167ce8e83aa4b45da6a9410f2,10.247.63.12,0,True,6,False,"{'num_transactions': 78, 'total_amount': 3873285.0247487864, 'unique_merchants': 51, 'unique_countries': 8, 'max_single_amount': 544763.1669214413}",False
TX_93ded8b7,CUST_80595,4801497208827890,2024-10-07 19:19:51.245451+00:00,Healthcare,medical,Local Hospital,1087.95,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,d6b3eab2833b9b60a596d740ebc2d19e,161.131.215.114,1,False,19,False,"{'num_transactions': 299, 'total_amount': 10842037.619346397, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 3044161.407316194}",True
TX_1f80ac47,CUST_73219,375470803009564,2024-10-29 19:36:33.454085+00:00,Restaurant,casual,Red Lobster,108205.49,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,518028cf4577fc794b9f875f46611e04,64.233.59.175,0,False,19,False,"{'num_transactions': 30, 'total_amount': 3201584.6174070816, 'unique_merchants': 25, 'unique_countries': 7, 'max_single_amount': 324069.49036920234}",False
TX_40b3a0e6,CUST_82431,6092746831439926,2024-10-09 16:55:34.945223+00:00,Travel,booking,Hotels.com,48053.67,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,e358c92a249a90cb3e56591b111b3c71,211.9.249.7,0,True,16,False,"{'num_transactions': 597, 'total_amount': 18252330.918713916, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1518194.6301313476}",False
TX_d01eb813,CUST_21485,6206627571403806,2024-10-12 22:32:45.345130+00:00,Gas,major,Shell,49707.0,JPY,Japan,Unknown City,medium,Premium Debit,False,Firefox,web,ba456ffb421ff0df041d696a4d918cac,203.142.59.63,0,False,22,True,"{'num_transactions': 468, 'total_amount': 27986851.281274807, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1350021.4985658696}",False
TX_8c047d83,CUST_98906,4840708052127945,2024-10-18 07:24:18.664503+00:00,Travel,booking,Booking.com,83585.46,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,dada5caf0d495653440a13848e6966f3,42.83.159.120,1,True,7,False,"{'num_transactions': 266, 'total_amount': 6272441.992316219, 'unique_merchants': 90, 'unique_countries': 10, 'max_single_amount': 1042108.6852157147}",False
TX_7704072d,CUST_93981,372343827273834,2024-10-03 22:14:32.956647+00:00,Retail,physical,Home Depot,560.5,AUD,Australia,Unknown City,medium,Basic Credit,False,Edge,web,16a003d4026ca289a2bec209830e892e,52.122.42.225,1,False,22,False,"{'num_transactions': 1685, 'total_amount': 43478840.237237185, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3885724.9477357287}",False
TX_89215612,CUST_10948,6825179779436213,2024-10-30 00:04:16.826154+00:00,Gas,major,Mobil,190138.62,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Edge,web,d281bf54dd31e25abf4fd156ae74894b,111.88.95.185,0,False,0,False,"{'num_transactions': 43, 'total_amount': 6453113.671866564, 'unique_merchants': 37, 'unique_countries': 8, 'max_single_amount': 1087199.5338032176}",False
TX_8f7de2d7,CUST_74592,6872028383936518,2024-10-02 05:56:18.613922+00:00,Education,supplies,Chegg,175224.27,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,281af504f76ec8967df17510f450d064,238.42.153.65,0,False,5,False,"{'num_transactions': 92, 'total_amount': 11573638.41537747, 'unique_merchants': 66, 'unique_countries': 9, 'max_single_amount': 746443.540933121}",False
TX_e242f873,CUST_54907,5038907276321826,2024-09-30 20:02:29.483627+00:00,Restaurant,fast_food,Taco Bell,115.44,EUR,France,Unknown City,medium,Gold Credit,False,iOS App,mobile,a55a14f1762e1ef5c4f8f4839c9f54e7,71.177.133.17,0,False,20,False,"{'num_transactions': 908, 'total_amount': 30989228.102716304, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4780578.445145122}",False
TX_26bb5e63,CUST_50274,4800200539471474,2024-10-19 11:45:25.803482+00:00,Healthcare,medical,Local Hospital,73296.79,RUB,Russia,Unknown City,medium,Platinum Credit,False,Firefox,web,55029bf9bbd1e10546a68a429d9df671,202.25.24.173,0,False,11,True,"{'num_transactions': 360, 'total_amount': 27049136.760415275, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1786045.022345791}",False
TX_0d6e0e8c,CUST_45620,5936140172920839,2024-10-14 19:04:16.894077+00:00,Retail,physical,Nike Store,378.67,USD,USA,Philadelphia,medium,Basic Credit,False,Edge,web,b6206d655e3d6c70f44d04404ca2ab02,21.233.187.237,1,False,19,False,"{'num_transactions': 308, 'total_amount': 8025026.686530111, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1125620.1549592237}",False
TX_b05d92c0,CUST_64274,4669676651762818,2024-10-08 02:50:42.619914+00:00,Healthcare,pharmacy,Rite Aid,34493.28,RUB,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,f407365729dda70680233b3d1c5ed4dc,41.139.78.5,0,False,2,False,"{'num_transactions': 468, 'total_amount': 27345426.363286752, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 3135019.770297911}",False
TX_fc5a4aba,CUST_76578,4290587200644521,2024-10-05 23:15:21.094704+00:00,Grocery,physical,Food Lion,50922.81,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Android App,mobile,7b6073bad0d98bb45542578d17711a2d,163.209.29.37,0,False,23,True,"{'num_transactions': 603, 'total_amount': 58215210.03570538, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 993966.354948549}",False
TX_7fca6808,CUST_79605,4139149246850888,2024-10-13 16:00:08.592840+00:00,Restaurant,casual,Chili's,1403.26,BRL,Brazil,Unknown City,medium,Gold Credit,False,iOS App,mobile,5b3ea6c4999346ebb85e11a05b64b994,116.101.72.119,0,False,16,True,"{'num_transactions': 578, 'total_amount': 16787591.93488654, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2202354.2429559184}",False
TX_d4ab295d,CUST_33598,5569939078731834,2024-10-09 19:19:24.629029+00:00,Retail,online,Wayfair,399.34,SGD,Singapore,Unknown City,medium,Premium Debit,False,Safari,web,4aa8dcbec2113fb024c9a68927bdd7fa,235.73.148.217,0,False,19,False,"{'num_transactions': 229, 'total_amount': 4636557.002206484, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 833420.6414852374}",False
TX_b0f686e8,CUST_92383,4556083043705413,2024-09-30 09:19:47.330050+00:00,Healthcare,pharmacy,Walgreens,480.08,CAD,Canada,Unknown City,medium,Premium Debit,False,iOS App,mobile,f5c5c3c283cfabb6e4ff20738cc65888,195.169.87.196,1,False,9,False,"{'num_transactions': 452, 'total_amount': 19566136.998895075, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 5514852.832677381}",False
TX_11e47461,CUST_81548,4744035726874687,2024-10-16 20:17:13.695778+00:00,Education,supplies,University Bookstore,530.94,SGD,Singapore,Unknown City,medium,Premium Debit,False,Safari,web,d0b83f6dd44eaa78d996d7a039311e1d,31.169.149.0,0,False,20,False,"{'num_transactions': 413, 'total_amount': 8400729.449046835, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1708451.0601538625}",False
TX_6e6305db,CUST_65224,5932522732895409,2024-10-05 08:21:44.217658+00:00,Retail,physical,IKEA,273.73,GBP,UK,Unknown City,medium,Basic Credit,False,Edge,web,0fa123dca87a0be87f2e99a61a36cfb8,202.109.201.103,0,False,8,True,"{'num_transactions': 202, 'total_amount': 2570816.23501409, 'unique_merchants': 81, 'unique_countries': 12, 'max_single_amount': 937585.3168863838}",False
TX_04bc6a7a,CUST_35172,374739184143569,2024-10-01 18:33:57.500817+00:00,Travel,airlines,United Airlines,18.06,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,b411eb45c6447ad4cf3e66b4b2fff3b1,230.173.6.26,1,True,18,False,"{'num_transactions': 84, 'total_amount': 722428.8692723465, 'unique_merchants': 55, 'unique_countries': 10, 'max_single_amount': 300973.0759075302}",True
TX_2bba1b8e,CUST_77031,6758555526594902,2024-10-22 17:56:10.916486+00:00,Entertainment,streaming,Disney+,113.56,AUD,Australia,Unknown City,medium,Basic Credit,False,Edge,web,40073f5497628f00008a577d9941dccb,235.141.159.93,0,True,17,False,"{'num_transactions': 1, 'total_amount': 34804.88152546216, 'unique_merchants': 1, 'unique_countries': 1, 'max_single_amount': 34691.318778928835}",False
TX_bb569e3b,CUST_97240,375663606011098,2024-10-14 21:37:03.781335+00:00,Entertainment,gaming,Epic Games,682.66,AUD,Australia,Unknown City,medium,Gold Credit,False,iOS App,mobile,12c80803fe113abe5c265e2160650852,228.19.20.121,0,True,21,False,"{'num_transactions': 660, 'total_amount': 23392162.444420926, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 3678925.7753115282}",False
TX_54a4cbb4,CUST_36083,4403742685406557,2024-10-07 16:50:08.641806+00:00,Healthcare,medical,Urgent Care,2009.01,CAD,Canada,Unknown City,medium,Platinum Credit,False,Safari,web,b9371c0c20c12bab729302ba8fb6adfb,150.42.101.79,0,False,16,False,"{'num_transactions': 446, 'total_amount': 9123903.197117183, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 933889.3542282991}",False
TX_feb569d0,CUST_72792,374057841545856,2024-10-01 05:12:32.724865+00:00,Retail,online,Amazon,382045.64,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,9035909b596bc40db2895b55b3affdc1,152.87.90.153,0,False,5,False,"{'num_transactions': 460, 'total_amount': 60596892.049957365, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1230223.2410778282}",False
TX_096b98b6,CUST_39161,4884573362591942,2024-10-15 04:41:44.924672+00:00,Travel,hotels,Holiday Inn,856.74,CAD,Canada,Unknown City,medium,Basic Debit,False,Safari,web,a7674ee9ff3fdc91dbf9b5e79aad3741,175.209.24.141,0,True,4,False,"{'num_transactions': 416, 'total_amount': 10888234.42264561, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1185001.948509413}",False
TX_b37626ad,CUST_65225,5388317419595524,2024-10-04 05:11:23.224374+00:00,Restaurant,fast_food,McDonald's,377.94,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,b3a6e05bcd0b1cafc413b36d10dc11f1,22.48.218.101,0,False,5,False,"{'num_transactions': 359, 'total_amount': 13996003.678505687, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1420703.9380950113}",False
TX_4d52b47e,CUST_95183,4021803459135764,2024-09-30 05:28:03.871834+00:00,Retail,physical,Home Depot,0.04,GBP,UK,Unknown City,medium,Basic Debit,False,Safari,web,0e2b04284ca12846c0f2d51a2e581427,115.185.38.254,1,False,5,False,"{'num_transactions': 1486, 'total_amount': 41616207.348601766, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2270171.3870764873}",True
TX_dcd94e5e,CUST_17855,376485134115772,2024-10-06 20:07:09.783355+00:00,Grocery,physical,Safeway,1096.38,EUR,Germany,Unknown City,medium,Platinum Credit,False,Chrome,web,51154bb6e7f610704adfadb2bbc7e021,193.55.223.11,0,False,20,True,"{'num_transactions': 615, 'total_amount': 15332574.984457524, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1993729.360210133}",False
TX_9acefdfb,CUST_15403,376319560322745,2024-10-24 06:38:27.123984+00:00,Entertainment,streaming,Amazon Prime,449.27,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,6c359c16fc801d2f650ae35a094aace1,197.58.17.160,1,True,6,False,"{'num_transactions': 78, 'total_amount': 2805231.2336444263, 'unique_merchants': 59, 'unique_countries': 10, 'max_single_amount': 790684.7462469363}",False
TX_001a6ac3,CUST_62932,376839949853383,2024-10-07 23:13:05.887782+00:00,Entertainment,streaming,Apple Music,52.87,EUR,France,Unknown City,medium,Basic Debit,False,iOS App,mobile,760c2ac8c71a0ecb1a9b00044d6e8e8c,135.234.128.222,0,True,23,False,"{'num_transactions': 596, 'total_amount': 17602262.329324506, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2601145.9646873726}",False
TX_9cb2b2f3,CUST_60670,4610273286097586,2024-10-01 20:10:07.255180+00:00,Restaurant,premium,Morton's,6464.23,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,6e37042c65586208738a165a9f9961de,94.218.211.27,1,False,20,False,"{'num_transactions': 552, 'total_amount': 21943238.236114793, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1910103.4624972031}",False
TX_81eec9f4,CUST_38412,376239444751747,2024-10-10 17:57:14.207477+00:00,Grocery,online,Walmart Grocery,365.66,EUR,France,Unknown City,medium,Gold Credit,False,Edge,web,cddb8df901fca3bc2fa8f9b1078e1b88,75.155.239.107,1,False,17,False,"{'num_transactions': 740, 'total_amount': 19495556.222876634, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1700799.3890019432}",False
TX_21eb73ac,CUST_29406,4242679420335771,2024-10-26 13:39:17.382423+00:00,Education,online,MasterClass,140.52,GBP,UK,Unknown City,medium,Basic Credit,False,Android App,mobile,b2508406c2d63849fb6a956d682b8538,23.245.93.42,0,False,13,True,"{'num_transactions': 226, 'total_amount': 5007495.7339375, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 1808597.3742313697}",False
TX_65f2ff46,CUST_69871,378169489689429,2024-10-03 19:12:13.021735+00:00,Entertainment,events,AMC Theaters,355.15,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,50361c61b487da3068b627d32fa47900,19.65.45.96,0,True,19,False,"{'num_transactions': 209, 'total_amount': 4903757.867737902, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 824120.03036001}",False
TX_e521af95,CUST_36830,374680726158345,2024-10-04 04:50:01.755111+00:00,Retail,online,AliExpress,1449.86,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,a6965b052c050039038823b2f4a9774f,187.255.150.2,1,False,4,False,"{'num_transactions': 1157, 'total_amount': 126492066.4583283, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4217849.218059515}",False
TX_bc45eca4,CUST_36259,5175088212171691,2024-10-22 02:52:36.387120+00:00,Gas,local,Highway Gas Stop,33620.92,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,e61acb5c2716ccf78ede7a4f68a8aaf0,234.149.109.12,1,False,2,False,"{'num_transactions': 343, 'total_amount': 33766634.72171522, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1138107.8339831438}",True
TX_d43ba660,CUST_50736,5455348361929732,2024-10-01 15:38:47.201247+00:00,Retail,physical,Best Buy,1810.78,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,37ec7ac95968431a98a0c6c627a89311,185.13.17.228,0,False,15,False,"{'num_transactions': 969, 'total_amount': 27313520.770422865, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2898772.79555355}",False
TX_2873fa0e,CUST_78020,6697889873397146,2024-10-10 07:52:53.138128+00:00,Restaurant,premium,Ruth's Chris,12422.13,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Edge,web,d3c6baa0f04e72e0e3aae3c5a06cacd4,134.240.127.50,0,False,7,False,"{'num_transactions': 803, 'total_amount': 32364078.080455918, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2112609.20671563}",False
TX_13ec78c3,CUST_87830,5628641566571990,2024-10-12 10:39:59.353066+00:00,Healthcare,medical,Lab Corp,87383.8,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Android App,mobile,c7ddafeb54c7882634323b439cfae077,198.162.188.170,0,False,10,True,"{'num_transactions': 551, 'total_amount': 57840175.396209955, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1161832.223347609}",False
TX_179d8c5d,CUST_13696,6932297651427389,2024-10-02 10:14:26.506536+00:00,Travel,booking,Airbnb,702.1,SGD,Singapore,Unknown City,medium,Basic Credit,False,Chrome,web,b4df4b5c56f2dc07fd8d989c658f4747,202.0.98.12,0,True,10,False,"{'num_transactions': 902, 'total_amount': 22809088.325866945, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2043280.1426645026}",False
TX_438c9209,CUST_48632,6077407641650629,2024-10-25 21:25:00.558360+00:00,Grocery,physical,Aldi,3.38,AUD,Australia,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,99c933c11e0209c5f8be0435ac302f4b,228.102.217.200,1,False,21,False,"{'num_transactions': 76, 'total_amount': 364434.52536104585, 'unique_merchants': 56, 'unique_countries': 10, 'max_single_amount': 108152.62638388944}",True
TX_b2041a2f,CUST_15700,5504576839170825,2024-10-15 16:47:28.822799+00:00,Retail,physical,Walmart,400.95,EUR,Germany,Unknown City,medium,Premium Debit,False,Firefox,web,94c20362f54139715d9cc189047578e6,10.26.181.201,1,False,16,False,"{'num_transactions': 158, 'total_amount': 3344994.601843817, 'unique_merchants': 81, 'unique_countries': 11, 'max_single_amount': 816830.5548114406}",False
